Account Number,Date,Revenue Amount,Type,Fund,Campaign,Appeal,Primary City,Primary State,Primary ZIP Code
1424,6/8/22,$104.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43235
8373,6/7/22,"$1,040.18 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Louisville,KY,40207
9724,6/7/22,$26.31 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Sea Island,CA,31561
770,6/7/22,$52.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Pataskala,OH,43062
763,6/7/22,$52.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Granville,OH,43023
1578,6/6/22,$10.71 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Fairmont,WV,26554
8860,6/6/22,$26.31 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Westerville,OH,43082
752,6/5/22,,Soft Credit,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43214
9723,6/5/22,$108.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Pineland,FL,33945
8172,6/4/22,$104.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saint James City,FL,33956
9207,6/4/22,$52.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Tampa,FL,33647
2543,6/3/22,$10.53 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235-6114
9722,6/3/22,$27.31 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saint James City,FL,33956
9146,6/2/22,$51.29 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Cincinnati,OH,45202
222,6/2/22,$250.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43209
9205,6/2/22,$81.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,St. James City,FL,33956
9721,6/2/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,COLUMBUS,OH,43221
9736,6/1/22,$73.10 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43220
373,6/1/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43221
8677,6/1/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Mount Vernon,OH,43050
2544,6/1/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
5,6/1/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
91,6/1/22,$5.00 ,Recurring Donation Payment,Unrestricted,,,Goodyear,AZ,85395
2264,6/1/22,$15.64 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-7583
8001,6/1/22,$20.00 ,Recurring Donation Payment,Unrestricted,,,Oak Island,NC,28461
2142,6/1/22,$432.26 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Naples,FL,43102
1402,5/31/22,$520.24 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saint James City,FL,33956-2118
9719,5/31/22,$27.31 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,St James City,FL,33956
10443,5/30/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,DUBLIN,OH,43016
9735,5/30/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43235
8144,5/30/22,$270.28 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saint James City,FL,33956
9765,5/30/22,$20.76 ,Recurring Donation Payment,Unrestricted,,,Galena,OH,43021
250,5/28/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
573,5/27/22,$250.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Redmond,WA,98052
9717,5/26/22,"$1,040.18 ",Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,St. James City,FL,33956
866,5/26/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
1334,5/26/22,$204.81 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43085-7216
726,5/25/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43220
2253,5/25/22,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-6916
2041,5/24/22,$104.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43221
268,5/24/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Tavares,FL,32778
9716,5/24/22,$500.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Hot Springs Village,AR,71909
914,5/24/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,London,OH,43140
8496,5/24/22,$500.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43220
1973,5/24/22,$500.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43204
825,5/24/22,$500.00 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saint James City,FL,33956
9714,5/24/22,$500.00 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,St. James City,FL,33956
9282,5/24/22,$54.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Cape Coral,FL,33993
9712,5/24/22,$104.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Punta Gorda,FL,33982-8407
9019,5/23/22,$26.31 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Springfield,IL,62703
9677,5/23/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Sewickley,PA,15143
9109,5/23/22,$104.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Powell,OH,43065
1451,5/23/22,$156.29 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43204
2450,5/23/22,$104.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Plain City,OH,43064
8137,5/23/22,$104.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Cape Coral,FL,33991
8225,5/22/22,$26.31 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Dublin,OH,43016
1545,5/22/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43221
163,5/20/22,$22.80 ,Recurring Donation Payment,Unrestricted,,,Powell,OH,43065
9208,5/19/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saint James City,FL,33956
165,5/18/22,$104.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Beavercreek,OH,45434
535,5/18/22,$10.71 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43214
9710,5/18/22,$130.29 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Brookfield,IL,60513
8231,5/18/22,$20.76 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-4014
8985,5/17/22,"$10,000.00 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Jackson Center,OH,45334
9738,5/15/22,"$1,040.18 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43214
8575,5/15/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Sammamish,WA,98074
9739,5/15/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Dublin,OH,43017
9068,5/15/22,$15.91 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,columbus,OH,43235
2139,5/15/22,$22.80 ,Recurring Donation Payment,Unrestricted,,,Galena,OH,43021
825,5/15/22,$50.00 ,Recurring Donation Payment,Unrestricted,,,Saint James City,FL,33956
383,5/15/22,$100.00 ,Recurring Donation Payment,Unrestricted,,,Bremerton,WA,98312
8831,5/14/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43221
8429,5/13/22,$500.00 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Cape coral,FL,33991
9738,5/12/22,$52.30 ,Donation,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43214
8639,5/12/22,$104.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saratoga Springs,NY,12866-7307
9208,5/12/22,$500.00 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Saint James City,FL,33956
9704,5/12/22,$520.24 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Cape Coral,FL,33991
1231,5/12/22,$20.00 ,Recurring Donation Payment,Unrestricted,,,Edgewater,FL,32132-6942
752,5/12/22,$102.56 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214
1351,5/11/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43221
323,5/11/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Powell,OH,43065
862,5/11/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Powell,OH,43065
32,5/11/22,$100.00 ,Recurring Donation Payment,Unrestricted,,,St. James City,FL,33956
193,5/11/22,$30.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-1721
1117,5/10/22,$25.00 ,Recurring Donation Payment,Unrestricted,,,Pleasant Hill,CA,94523-2624
9703,5/9/22,$5.51 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Athens,OH,45701
1578,5/6/22,$10.71 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Fairmont,WV,26554
2363,5/6/22,,Soft Credit,Unrestricted,Sam's Fans 2022 Be Bold,,Columbus,OH,43221-3617
2062,5/6/22,"$5,000.00 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Columbus,OH,43221-4238
1782,5/5/22,"$1,000.00 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Bokeelia,FL,33922
1782,5/5/22,"$2,500.00 ",Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Bokeelia,FL,33922
1041,5/5/22,"$1,000.00 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,St. James City,FL,33956
1041,5/5/22,"$2,500.00 ",Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,St. James City,FL,33956
552,5/5/22,"$1,040.18 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Upper Arlington,OH,43220
2226,5/5/22,,Soft Credit,Unrestricted,Sam's Fans 2022 Be Bold,,Powell,OH,43065
9605,5/5/22,"$5,000.00 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Columbus,OH,43222
2081,5/5/22,"$1,030.18 ",Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Loveland,CO,80537
61,5/5/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,West Jefferson,OH,43162-9658
1689,5/4/22,$520.24 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Columbus,OH,43215
794,5/3/22,$54.30 ,Donation,Golisano Children's Hospital,Sam's Fans 2022 Be Bold,2022 Sam's Fans 5k,Bozeman,MT,59718
2543,5/3/22,$10.53 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235-6114
9736,5/1/22,$73.10 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43220
8677,5/1/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Mount Vernon,OH,43050
2544,5/1/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
5,5/1/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
91,5/1/22,$5.00 ,Recurring Donation Payment,Unrestricted,,,Goodyear,AZ,85395
2264,5/1/22,$15.64 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-7583
8001,5/1/22,$20.00 ,Recurring Donation Payment,Unrestricted,,,Oak Island,NC,28461
9765,4/30/22,$20.76 ,Recurring Donation Payment,Unrestricted,,,Galena,OH,43021
10443,4/28/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,DUBLIN,OH,43016
9735,4/28/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43235
250,4/28/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
9697,4/27/22,$200.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Dublin,OH,43016
866,4/26/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
1334,4/26/22,$204.81 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43085-7216
726,4/25/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43220
2364,4/25/22,$156.29 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43221
2253,4/25/22,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-6916
2041,4/24/22,$104.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43221
268,4/24/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Tavares,FL,32778
9677,4/23/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Sewickley,PA,15143
9696,4/22/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Bexley,OH,43209
8225,4/22/22,$26.31 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Dublin,OH,43016
1833,4/21/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43235
2452,4/20/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Worthington,OH,43085-2539
752,4/20/22,,Soft Credit,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43214
743,4/20/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43212-3555
9109,4/20/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Powell,OH,43065
686,4/20/22,$162.29 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Upper Arlington,OH,43220
752,4/20/22,,Soft Credit,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43214
9261,4/20/22,$56.46 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Chicago,IL,60648
9692,4/20/22,$10.71 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Miamisburg,OH,45342
752,4/20/22,,Soft Credit,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43214
8401,4/20/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43220
1503,4/20/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43209
163,4/20/22,$22.80 ,Recurring Donation Payment,Unrestricted,,,Powell,OH,43065
9691,4/19/22,$73.10 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43085
9691,4/19/22,$26.31 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43085
8673,4/19/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Dublin,OH,43017
752,4/19/22,,Soft Credit,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43214
752,4/19/22,$150.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43214
165,4/18/22,$104.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Beavercreek,OH,45434
535,4/18/22,$10.71 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43214
9690,4/18/22,$5.51 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Athens,OH,45701
752,4/18/22,,Soft Credit,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43214
1785,4/18/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43220
8231,4/18/22,$20.76 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-4014
1841,4/16/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43220
8575,4/15/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Sammamish,WA,98074
9739,4/15/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Dublin,OH,43017
9068,4/15/22,$15.91 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,columbus,OH,43235
9688,4/15/22,$5.51 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43235
8402,4/15/22,$54.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Upper Arlington,OH,43220
2139,4/15/22,$22.80 ,Recurring Donation Payment,Unrestricted,,,Galena,OH,43021
825,4/15/22,$50.00 ,Recurring Donation Payment,Unrestricted,,,Saint James City,FL,33956
383,4/15/22,$100.00 ,Recurring Donation Payment,Unrestricted,,,Bremerton,WA,98312
8831,4/14/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43221
9687,4/13/22,$250.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43220
1231,4/12/22,$20.00 ,Recurring Donation Payment,Unrestricted,,,Edgewater,FL,32132-6942
752,4/12/22,$102.56 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214
1351,4/11/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43221
323,4/11/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Powell,OH,43065
1990,4/11/22,"$5,000.00 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Columbus,OH,43209-1011
2281,4/11/22,"$2,000.00 ",Donation,Scholarship,Sam's Fans 2022 Be Bold,,Dublin,OH,43017-8871
32,4/11/22,$100.00 ,Recurring Donation Payment,Unrestricted,,,St. James City,FL,33956
193,4/11/22,$30.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-1721
9738,4/10/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43214
1117,4/10/22,$25.00 ,Recurring Donation Payment,Unrestricted,,,Pleasant Hill,CA,94523-2624
2542,4/9/22,$520.24 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43212
8890,4/8/22,$52.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Upper Arlington,OH,43221
9686,4/7/22,$5.51 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Brunswick,OH,44212
1578,4/6/22,$10.71 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Fairmont,WV,26554
9685,4/6/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,St James City,FL,33956
61,4/5/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,West Jefferson,OH,43162-9658
9738,4/4/22,$520.24 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Columbus,OH,43214
2543,4/3/22,$10.53 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235-6114
9683,4/2/22,$52.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Westerville,OH,43081
9736,4/1/22,$73.10 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43220
8677,4/1/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Mount Vernon,OH,43050
2544,4/1/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
5,4/1/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
91,4/1/22,$5.00 ,Recurring Donation Payment,Unrestricted,,,Goodyear,AZ,85395
2264,4/1/22,$15.64 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-7583
8001,4/1/22,$20.00 ,Recurring Donation Payment,Unrestricted,,,Oak Island,NC,28461
1887,3/31/22,$260.28 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,COLUMBUS,OH,43220
9765,3/30/22,$20.76 ,Recurring Donation Payment,Unrestricted,,,Galena,OH,43021
844,3/30/22,"$1,040.18 ",Donation,Unrestricted,Sam's Fans 2022 Be Bold,2022 Amazing Birthday Adventure,Worthington,OH,43085
2366,3/29/22,$200.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Millersport,OH,43046
8844,3/29/22,$52.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Gahanna,OH,43230
10443,3/28/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,DUBLIN,OH,43016
9735,3/28/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43235
186,3/28/22,$52.30 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Columbus,OH,43231
250,3/28/22,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
9679,3/27/22,$5.51 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Lakemoor,IL,60051
866,3/26/22,$51.43 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
1334,3/26/22,$204.81 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43085-7216
726,3/25/22,$24.23 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Columbus,OH,43220
2253,3/25/22,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-6916
268,3/24/22,$52.30 ,Recurring Donation Payment,Unrestricted,Sam's Fans 2021 The Rainbow After the Storm,BTJ Website,Tavares,FL,32778
9678,3/24/22,$26.31 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,Donation Form Ask,Toledo,OH,43617
2072,3/24/22,$500.00 ,Donation,Unrestricted,Sam's Fans 2022 Be Bold,,Columbus,OH,43221
